id,중앙관서,회계연도,사업연도,사업명,기관명,대표자명,전화번호,소재지,총사업비,국고보조금,지자체부담금,자기부담금,교부신청액,국고보조금,지자체부담금,신청교부,직권교부,사업목적,사업내용,사업기간,사업장소,대상자수,보조금 이외의 경비부담내용,수익금액의 처리방법,신청자의 자산/부채,기대효과,성과목표,고려사항
11,고용노동부,2023,2023,지역아동센터 교육서비스 지원,큰빛지역아동센터,정신길,319439619,경기도 파주시 해바라기길,"139,032,000","69,516,000","69,516,000",0,"교부신청액: 139,032,000","69,516,000","69,516,000","139,032,000",0,신중년의 경력을 활용하여 저소득층 아동들에게 전문성 있고 수준에 맞는 교육서비스 제공을 통해 아동들의 학습능력 및 인지능력을 고취시키고자 함.,"교육분야 3년이상의 경력과 전문성을 갖춘 신중년과 지역아동센터 저소득층(미취학아동, 초중고등학생)을 매칭하여 영어.수학, 독서등 전문 교육서비스 제공함.",2023.03.01. ~ 2023.12.31.,경기도 파주시,5,사업종료후 회계감사 부담금,"국고보조금 69,516천원 + 자치단체부담금69,516천원 = 총 예산총액 139,032천원을
인건비(기본급,연차수당,부대비용 등 포함) * 10개월
운영비(관리비 및 운영비) / 2",해당없음,"1. 저소득층 아동들에게 양질의 교육서비스를 제공할 수 있을 것으로 기대됨. 또한 만족도 조사를 통해 아동들에게 필요한 교육프로그램을 발굴하고 지원할 수 있을 것으로 기대됨.
2. 핵가족사회에서 전문성과 여러 경험을 두루 갖춘 신중년이 지역아동센터의 저소득층 아동들에게 전문 학습뿐만 아니라 올바른 가치관과 도덕성 함양등 인성 교육을 함께 지원할 수 있음.",신중년의 경력을 활용하여 저소득층 아동들에게 전문성 있는 수준에 맞는 교육서비스 제공을 통해 아동들의 학습능력 및 인지능력을 고취 하고자 함,출결관리 및 업무내용에 신경을 쓰도록 함.
12,고용노동부,2023,2023,집단상담프로그램운영등(민간새일센터),춘천YWCA여성인력개발센터,이기자,332436474,강원특별자치도 춘천시 외솔길,"84,206,000","84,206,000",0,0,"교부신청액: 84,206,000","84,206,000",0,"84,206,000",0,"○취업의욕 상실 및 자신감이 부족한 경력단절 여성들에게 심도 있는 자기이해와 자기효능감 향상을 통해 일에 대한 심리적 의지를 고취하고 일자리 진입을 위한 경력 설계 및 취업준비를 지원하여 재취업의 확고한 기반을 마련한다.
○교육과 상담을 연계한 취업지원프로그램을 통해 경력단절여성이 신속히 일자리를 찾을 수 있도록 직업진로지도와 취업정보 제공 및 고용동향 제시, 구직기술 향상 등 다양한 취업지원서비스를 지원한다.
○경력단절 여성의 취업역량을 강화하고, 직장적응력을 키우도록 지원하며, 맞춤형 취업지원 서비스를 제공하여 여성의 노동시장 재복귀를 체계적으로 지원한다.",집단상담프로그램 교육을 통하여 경력단절여성등의 근로의욕 고취와 구직능력 향상을 도모하고 직업훈련 연계 및 취업알선 등 취업지원 서비스제공,2023.01.01. ~ 2023.12.31.,춘천여성인력개발센터,"200(기본과정 45명, 심화과정 155명)",해당없음,해당없음,"자산: 210,000,000원 부채:0원","○자기이해를 기반으로 취업동기를 명료화함으로써 재취업에 대한 두려움 극복
○자기이해 및 직업세계에 대한 이해 증진
○직업의식고취 및 직장예절 교육을 통한 직장적응력 강화
○취업을 하고자 하는 여성의 두려움 해소 및 심리적 자신감 회복
○경력단절여성의 취업 걸림돌 진단 후 장애요인 극복에 기여
○맞춤형 취업지원으로 직장이탈자의 재복귀 지원
○여성의 삶의 질을 재고하고 국가 잠재인력으로서 적극 활용
○여성 가능 직종 취업으로 연계하여 경력단절여성의 경제활동 참여 증가","200(기본과정 45명, 심화과정 155명)",
13,고용노동부,2023,2023,2023 신중년경력형 일자리 사업,모두돌봄사회적협동조합,조순일,,경기도 파주시 문산읍 개포래로,"212,714,000","106,357,000","106,357,000",0,"교부신청액: 212,714,000","106,357,000","106,357,000","212,714,000",0,"추진배경 및 필요성
1) 양육환경의 변화에 따른 돌봄에 대한 사회적 요구가 증가하고 있으며 영유아 보육 지원에 비해 초?중학교 및 돌봄기관 대상 돌봄 지원은 상대적으로 부족하여 방과전·후나 방학중 돌봄사각 지대가 발생하고 있음. 이에 학교 및 기관과 지역사회 간의 유기적 협력과 연계를 통해 중단 없고 촘촘한 돌봄 서비스 제공이 필요함.

2) 지역사회 내 아동의 돌봄공백을 해소하기 위해 온종일 돌봄을 실천하는 아동돌봄기관이 아동의 욕구에 즉각적으로 대응하기에는 인력부족의 어려움을 경험하고 있음. 특히 특수한 욕구를 지닌 학습부진 아동을 지원하기에는 한계가 있어 전문적 경력과 경험, 지혜를 지닌 신중년을 ‘촘촘보조교사’로 배치하여 학습부진 완화를 도모하고자 함.

3) 전문적 경험이 풍부한 신중년을 지역사회 내 아동돌봄 기관에 배치하여 아동이 건강하고 행복하게 생활할 수 있도록 정신적·신체적으로 건강한 생활을 유지하도록 돕기 위해 아동을 보호 및 교육하는 활동을 지원하고자 함.","촘촘보조교사 사업
신중년 경력여성 초?중학교 돌봄교실 파견사업
* 2022 고용노동부·파주시 일자리창출 연계사업

- 파주시 관내 초?중학교와 아동돌봄기관에 신중년 경력자를 촘촘보조교사로 발굴하고 배치하여 아동의 보호와 교육활동을 통해 정신적·신체적으로 건강한 생활을 유지하도록 지원하고자 함
-주요사항들 : 지역사회 내 야동의 돌봄의 중요성이 강조되고 있는 정책적 기반 위에 다양한 경험과 경력을 지닌 신중년을 아동돌봄 기관에 배치하여 맞춤형 보호와 교육의 기회의 제공은 아동의 성장과 발달에 긍정적 영향을 미칠 뿐 아니라 신중년의 지역사회 내 입지에도 긍정적 영향을 줌.",2023.03.01. ~ 2023.12.31.,경기도 파주시,10명,해당사항없음,해당사항없음,해당사항없음,"가. 신중년의 능력개발과 고용창출 : 촘촘보조교사는 전문인력으로 자존감과 책임감을 지니고, 교육현장의 지원자로서 정체성을 확립하고 자존감을 향상시키고 학교현장에 필요한 업무역량을 강화함.
나. 기초학습 능력 향상 : 촘촘보조교사는 지역사회 내 초?중학교, 아동돌봄기관에 배치하여 아동의 기초학습능력 향상을 돕고, 교육현장과 돌봄기관에서 발생하는 학습공백을 경력을 지닌 촘촘보조교사가 메꾸어 파주시 아동의 기초능력 향상을 강화함.
다. 역량 강화 : 보조교사의 파견으로 교사의 본연의 업무인 수업방법 개선과 연구활동 등에 집중하여 교육역량의 향상을 도모함.
라. 아동의 자아존중감 향상 : 전문인력인 ‘촘촘보조교사’의 파견은 안정적 수업분위기 조성과 함께 아동의 자아존중감을 향상시켜 안정적 아동의 발달에 기여함.
마. 지속적 일자리 창출 : 전문인력인 신중년을 지역사회 수요에 맞는 적절한 매칭을 실현하여 장기적 일자리로 전환을 가능하도록 하고, 이에 전문적 지속적 일자리 창출이 가능함.","가) 아동발달진단 평가사업: 아동 발달진단을 조기에 수행함으로써 영유아의 발달상태를 진단하고 발달을 촉진하여 영유아의 건강한 성장을 지원

나) 돌봄사업: 다함께돌봄센터 운영을 통해 돌봄욕구가 높은 맞벌이 가구의 돌봄수요에 적절히 대처하며 ‘온종일 돌봄’정책에 부합하는 지역사회 중심 돌봄체계 구축함. (교하책향기마을 13단지 다함께돌봄센터, 문산선유3단지 다함께돌봄센터, 고양시 원당 다함께돌봄센터를 위탁 운영 중)

다) 생애주기별교육사업: 인간의 생애주기별 발달과업을 효과적으로 수행할 수 있도록 하기 위함. 아동의 사회화는 가정에서부터 시작되고 이 단계의 주체는 부모이므로 부모교육을 통해 효과적으로 발달과업을 수행할 수 있도록 돕는 것을 목적으로 함. 또한 맞벌이 부모의 증가로 돌봄의 중요성과 보육교사의 역할에 대한 전문성이 강조되고 있기에 돌봄교사, 보육교사에 대한 교육을 통해 전문성을 강화를 돕고자 함

라) 컨설팅사업 : 사회복지사업의 전문성과 책임성을 위해 사회복지 기관 및 지역사회 욕구조사를 실시하여 객관적, 과학적 평가를 실시함.

마) 마을공동체사업: 지역사회 중심의 네트워크를 구축하여 마을이 함께하는 돌봄실현을 구축하고 아동의 올바른 성장과 발달을 돕는 사업을 실시함.",촘촘보조교사의 채용 요건 확인철저.
14,고용노동부,2023,2023,일학습병행_통합,한국폴리텍V대학산학협력단 순천지소,고재홍,617201523,전라남도 순천시 기적의도서관1길,"404,835,000","404,835,000",0,0,"교부신청액: 404,835,000","404,835,000",0,"404,835,000",0,산업현장의 실무형 인재 양성,통합 일학습병행 공동훈련센터,2023.01.01. ~ 2023.12.31.,전국,(사업목표) 목표 학습근로자수 : 110명,(대응투자 해당 없는 기관),회계정산 시 반납,"2022년 12월 31일 결산기준 자산 : 675,408,584원 부채 : 8,466,175원",기업맞춤형 인재양성,"(사업목표) 목표 학습기업 : 24개사
목표 학습근로자 : 110명",
15,고용노동부,2023,2023,웰니스 컬리지,주식회사 에이치제이매그놀리아용평호텔앤리조트,"신달순, 임학운",,강원특별자치도 평창군 대관령면 올림픽로,"595,220,000","412,932,000",0,"182,288,000","교부신청액: 412,932,000","412,932,000",0,"412,932,000",0,"관광 트랜드의 변화로 웰니스 전문인력에 대한 수요가 증가하는 반면, 해당 분야 직무를 희망하는 청년을 대상으로 하는 양질의 웰니스 직무훈련 및 일경험 제공처는 부족한 실정임. 이에 본 기업은 국내 대표 웰니스 리조트로서 해당 시장이 요구하는 현장 친화적인 인재를 양성하여 관광업 분야의 청년 직무역량을 향상시키고 및 청년 실업 문제해결에 기여하고자 함","(소프트웨어적인 독창성) ㈜용평리조트에서 5년간 운영한 다양한 웰니스 프로그램 중 고객 선호도가 높은 최신 웰니스 콘텐츠와 관련된 교육을 하고, 현장 친화적 직무역량 향상을 위한 일경험 프로그램을 과제 해결형 팀 해커톤 방식으로 제공하여 관광업 내 웰니스 파트 전반의 업무 및 적성, 진로 파악에 기여
(하드웨어적인 독창성) 국내 최대, 최고 수준의 웰니스 리조트 인프라(공간, 시설, 인력, 시스템)를 이용한 수준 높은 일경험 제공
(추진일정) 56명*5주*4회(1회차: 3월 25일 시작)
(교육내용) 온라인(직무교육+일경험off-JT) + 오프라인(일경험OJT+팀프로젝트)
(인적·물적 자원 확보계획) 본 프로그램에 운영에 필요한 제반 시설 및 필수 전문인력은 대부분 확보되어 있음. 보다 우수한 성과 창출을 위한 전담팀 구성과 풍부한 콘텐츠 강연에 필요한 강사 인건비를 예산에 편성하였음. 강사 인력은 산소발자국의 내부인력 및 연계된 협회나 기관의 강사 풀에서 조달할 예정임(본 프로그램의 차별성) 본 프로그램은 4단계의 각각 다른 교육 형태로 구성된 체계적이고 복합적인 커리큘럼을 제공함. 교구를 통한 온라인 실습과 오프라인 팀 프로젝트 미션수행은 기존의 일률적인 직무교육의 단점을 보완하고 상호 간 시너지를 낼 수 있는 구조로, 이수 후 진로 및 적성을 점검해볼 기회를 제공하여 청년의 무한한 잠재력을 최대한 발휘할 수 있는 교육의 장으로 기능",2023.02.28. ~ 2023.12.31.,전국,224명,(대표기업 ㈜용평리조트) 전체 프로그램 운영 및 우수한 시설과 공간을 활용하여 국내 최상의 웰니스 직무 프로세스 일경험을 효과적인 방법(팀 해커톤)으로 제공.,수익금액 없음,"21년 자산 841,487,728,259원 21년 부채 455,084,997,430원","국내 웰니스 관광 분야의 전문인력 부족 문제를 해소하고, 해당 분야 직무를 희망하는 청년들의 역량 부족으로 인해 일어나는 청년 실업 문제를 본 프로그램을 통해 동시에 해결함으로써 해당 산업계와 관련 청년들의 사회적 문제를 해결.

(대표기업 ㈜용평리조트) 전체 프로그램 운영 및 우수한 시설과 공간을 활용하여 국내 최상의 웰니스 직무 프로세스 일경험을 효과적인 방법(팀 해커톤)으로 제공.
(참여기업 ㈜산소발자국) 다년간 다수의 웰니스 프로그램 개발 및 교육 운영 경험을 바탕으로 대표기업과 함께 직무역량 향상 프로그램을 개발하고 교육 제공","1. 웰니스컬리지 프로그램 직무역량 및 구직효능감 효과분석 척도 사전/사후 조사 후 평가
2. 유관분야 제출용 제안서 도출",
16,고용노동부,2023,2023,웰니스 컬리지,농업회사법인 산소발자국（주),류현민,428225124,대전광역시 유성구 대학로,"481,750,000","404,150,000",0,"77,600,000","교부신청액: 404,150,000","404,150,000",0,"404,150,000",0,"관광 트랜드의 변화로 웰니스 전문인력에 대한 수요가 증가하는 반면, 해당 분야 직무를 희망하는 청년을 대상으로 하는 양질의 웰니스 직무훈련 및 일경험 제공처는 부족한 실정임. 이에 본 기업은 국내 대표 웰니스 리조트로서 해당 시장이 요구하는 현장 친화적인 인재를 양성하여 관광업 분야의 청년 직무역량을 향상시키고 및 청년 실업 문제해결에 기여하고자 함","(소프트웨어적인 독창성) ㈜용평리조트에서 5년간 운영한 다양한 웰니스 프로그램 중 고객 선호도가 높은 최신 웰니스 콘텐츠와 관련된 교육을 하고, 현장 친화적 직무역량 향상을 위한 일경험 프로그램을 과제 해결형 팀 해커톤 방식으로 제공하여 관광업 내 웰니스 파트 전반의 업무 및 적성, 진로 파악에 기여
(하드웨어적인 독창성) 국내 최대, 최고 수준의 웰니스 리조트 인프라(공간, 시설, 인력, 시스템)를 이용한 수준 높은 일경험 제공
(추진일정) 56명*5주*4회(1회차: 3월 25일 시작)
(교육내용) 온라인(직무교육+일경험off-JT) + 오프라인(일경험OJT+팀프로젝트)
(인적·물적 자원 확보계획) 본 프로그램에 운영에 필요한 제반 시설 및 필수 전문인력은 대부분 확보되어 있음. 보다 우수한 성과 창출을 위한 전담팀 구성과 풍부한 콘텐츠 강연에 필요한 강사 인건비를 예산에 편성하였음. 강사 인력은 산소발자국의 내부인력 및 연계된 협회나 기관의 강사 풀에서 조달할 예정임(본 프로그램의 차별성) 본 프로그램은 4단계의 각각 다른 교육 형태로 구성된 체계적이고 복합적인 커리큘럼을 제공함. 교구를 통한 온라인 실습과 오프라인 팀 프로젝트 미션수행은 기존의 일률적인 직무교육의 단점을 보완하고 상호 간 시너지를 낼 수 있는 구조로, 이수 후 진로 및 적성을 점검해볼 기회를 제공하여 청년의 무한한 잠재력을 최대한 발휘할 수 있는 교육의 장으로 기능",2023.02.28. ~ 2023.12.31.,전국,224명,"- 교육에 필요한 비대면 교육을 위한 촬영 장비 및 웰니스 교육 장비 사용료, 프로그램 체험료, 웰니스 자격증 및 수료증 심사, 인력투입 등 다양한 현금 및 현물 지원 예정(대표적인 세목 하단 표 참조)

- 웰니스 청년 인재 육성을 위한 비대면 교육(ZOOM 활용) 운영에 필요한 산소발자국 보유 웰니스 체험시설 및 교육 촬영 장비, 소프트웨어 지원 예정(사업계획서 20 페이지 참조)","수익금액 없음
국고보조금 이자수익 사업종료시 반환","21년 자산 303,470,942원 21년 부채 321,406,374원","국내 웰니스 관광 분야의 전문인력 부족 문제를 해소하고, 해당 분야 직무를 희망하는 청년들의 역량 부족으로 인해 일어나는 청년 실업 문제를 본 프로그램을 통해 동시에 해결함으로써 해당 산업계와 관련 청년들의 사회적 문제를 해결.

(대표기업 ㈜용평리조트) 전체 프로그램 운영 및 우수한 시설과 공간을 활용하여 국내 최상의 웰니스 직무 프로세스 일경험을 효과적인 방법(팀 해커톤)으로 제공.
(참여기업 ㈜산소발자국) 다년간 다수의 웰니스 프로그램 개발 및 교육 운영 경험을 바탕으로 대표기업과 함께 직무역량 향상 프로그램을 개발하고 교육 제공","1. 웰니스컬리지 프로그램 직무역량 및 구직효능감 효과분석 척도 사전/사후 조사 후 평가
2. 유관분야 제출용 제안서 도출",없음
17,고용노동부,2023,2023,2023 사회적기업 사업개발비사업,주식회사플라워럼프,박종배,337661556,,"50,000,000","28,000,000","12,000,000","10,000,000","교부신청액: 40,000,000","28,000,000","12,000,000","40,000,000",0,"- 현대사회에 만연한 정서적 결핍 및 우울증 해소를 통해 주민들의 일상적인 건강과 삶의 질 향상
- 원예를 통해 정서적 결핍과 우울증 등의 심리적 스트레스 해소
- 3D + motion graphic을 활용한 원예교육 영상을 개발하여 누구나 쉽게 화훼 문화를 접할 수 있게 함","- 원예치료
- 주민주도형 가드닝프로그램
- 비대면 원예키트 판매
- 3D그래픽을 활용한 원예교육 영상 제작",2023.04.01. ~ 2023.12.31.,"강원특별자치도 원주시 세계로 9, 407호",전국의 취약계증,3D 영상을 제작하는 비용,해당없음,"112,571,451 / 22,471,835","○ 매출액과 고용의 증가
- 2020년 사회적기업 사업개발비 지원 사업을 통해 개발한 비대면원예키트의 판매량 증가로
2020년부터 2022년까지 지속적으로 매출이 향상되고 있음
- 2021년 하반기부터 폐낙엽을 활용한 원예키트를 개발하여 2022년 282,000천원의 매출 중 절반에
가까운 47%의 점유율을 원예키트가 차지하고 있음
- 비대면원예키트, 폐낙엽키트 모두 제작된 영상을 보고 쉽게 따라할 수 있는 부분이 소비자로 하여금
원예키트 선택에 큰 영향을 미치고 있음
- 따라서 3D 그래픽과 모션그래픽을 활용한 원예교육자료, 식물관리법, 식재법을 고퀼리티로
제작한다면 국내 원예키트 시장의 점유율을 더욱 높일 수 있을 것으로 보임

○ 취약계층 대상 원예프로그램 확대
- 2020년부터 취약계층 대상 원예프로그램이 36회에서 2021년 84회, 2022년 99회로 증가하였음
- 이는 원예키트 개발 이후 원예교육 영상을 제공하여 공간 제약없이 누구나 쉽게 언제 어디서나
원예체험을 할 수 있도록 만든 영향이 큼
- 따라서 고퀼리티 교육영상을 제작한다면 취약계층에 대한 원예프로그램 진행 횟수가 더욱
늘어날 것으로 판단됨
- 사업계획 중 2023년 8월부터 원주상회와 함께 3D영상을 활용한 원예키트 제작 시연을 통해
청각장애인을 포함한 취약계층분들(약 200명)에게 원예프로그램을 제공하여 사회적가치를
높일 수 있을 것으로 판단됨",3D그래픽을 활용한 원예교육 영상 5편이상 제작,
18,고용노동부,2023,2023,사회경제기업 사업개발비지원,주식회사하나로공조,권삼태,,,"38,890,000","24,445,000","10,555,000","3,890,000","교부신청액: 35,000,000","24,445,000","10,555,000","35,000,000",0,23년 사업 개발비 지원을 통해 당사의 역량 축성과 매출향상에 기여,"1. 홈페이지 제작
2.CI / BI 제작
3. 홍보물 제작
4. 교육훈련
5. 자재 구매",2023.05.15. ~ 2023.12.31.,해당사항없음,,"보조금의 부가세, 사업비 총액 10%의 자부담비용은 당사 지출한다.","사업개발지 지원으로 인해 매출상승 효과
매출상승 과정에서 일자리 창출,과 사회서비스 등의 제공으로 사회환원
직원들의 임금 상승 등으로 분배","22년 재무제표 기준 자산총계 200,009,085 부채총계 184,793,635","1. 자원 재활용을 통한 그린뉴딜에 기여
2. 소비자의 고비용 부담 절감 효과와 제품의 수명 연장
3. 주력 사업 강화와 사업 영역 확장으로 인한 매출 배가 효과
4. 전문적인 일자리 창출 효과
5. 환경과 고객 우선의 기업으로서의 인지도 상승",,
19,고용노동부,2023,2023,군산시 사회적경제기업 온오프라인 판로지원 플랫폼 구축 지원사업,사회적협동조합 군산사회적경제네트워크,최당현,634435437,전북특별자치도 군산시 개정면 율북2길,"58,000,000","40,600,000","17,400,000",0,"교부신청액: 58,000,000","40,600,000","17,400,000","58,000,000",0,"사회적경제 소통 채널 구축 및 운영, 사회적경제기업 온라인쇼핑몰 구축, 사회적경제 꾸러미 제작 등을 통해 군산시민과 관광객들에게 사회적가치에 대한 공감대를 형성하고,
사회적경제 인식제고 및 사회적경제기업의 판로확대와 사회적경제 소비문화 기틀 마련",#NAME?,2023.05.17. ~ 2023.12.31.,군산시,,해당없음,해당없음,해당없음,#NAME?,,
20,고용노동부,2023,2023,사회적기업 사업개발비,농업회사법인(주)다원,이은옥,7042279300,전라남도 순천시 고지1길,"27,770,000","17,500,000","7,500,000","2,770,000","교부신청액: 25,000,000","17,500,000","7,500,000","25,000,000",0,"1) 홍보 마케팅 _ 황칠 제품의 판매극대화를 위한 홍보 마케팅
ㅇ 황칠 제품의 브랜드 및 홍보 마케팅 활성화를 통한 대내외 경쟁력확보
ㅇ 황칠 제품 특히, 쌀국수(즉석용기 제품)의 홍보다각화를 통한 매출 증대
- 지역 로컬푸드 매장을 연계한 매출, 도?소매 대리점 유통 매출
- 농협 유통라인 런칭매출, 홈쇼핑 및 온라인 매출, 전남도 순천시 관광객 프로그램을 연계한 매출
- 중소벤처기업부 중소기업유통센터의 중소기업제품 공공구매제도 진입을 통한 매출 증대
(기술개발제품 시범구매제도 _ 소액과제)
2) 홈페이지 제작 및 쇼핑몰 제작 _ 기존 홈페이지에 전자상거래를 위한 시스템 추가
ㅇ 홈페이지를 통한 황칠 제품의 스토리텔링으로 이미지 제고 : “황칠은 《삼국사기(三國史記)》 《고려사절요(高麗史節要)》 등에도 신라칠(新羅漆)이라는 이름으로 기록돼 있다. 그 씨가 약에 많이 들어가고, 여기서 나온 즙액은 황칠이 되고, 수지(樹脂)는 안식향이 된다. 갓끈에 그 같은 구슬을 패용하면 부정함을 막아낸다.”라는 스토리텔링
ㅇ 기존 홈페이지는 황칠김치와 황칠차 중심으로 제작되어 있으나, 전자상거래와 쇼핑몰 판매를 위한 시스템추","1. 홍보.마케팅 _ 포장디자인
2. 홈페이지 및 쇼핑몰제작 _ 전자상거래를 위한 시스템 추가
황칠쌀국수는 황칠 성분추출액, 물, 도토리 분말, 쌀가루를 서로 혼합 교반하고, 반죽 혼합물과 혼합하여 제조하므로 쌀국수의 황칠나무 성분이 파괴되지 않은 상태로 국수에 함유되어 있어 황칠쌀국수 섭취시 황칠성분의 황활산화 작용으로 인해 몸의 생리작용을 활성화시켜 몸의 건강을 증진시킨다. 황칠성분의 독특한 향미를 쌀국수 형태로 즐길 수 있으며 전통음식인 국수에 기능성을 부여한다. 따라서, 황칠쌀국수는 건강, 맛, 기능 3가지를 모두 충족하는 기능성 국수이다",2023.05.01. ~ 2023.11.30.,해당사항없음,,회사수익금으로 자체 부담,취약계층을 위한 단체 기부등,"2022년도 자산총계 198,470,710원 , 부채총118,184,175","ㅇ 본 사업을 통해 황칠 제품의 “홍보 마케팅 지원과 홈페이지 및 쇼핑몰 제작 지원” 으로 황칠 쌀국수 제품은 박람회 및 거래처 미팅에 홍보수단으로서 활용하여, 황칠쌀국수 판매처, TV홈쇼핑, 온라인쇼핑몰 등 다양한 판로개척에 크게 기여할 것으로 예상됨
ㅇ 향후, 황칠 즉석쌀국수는 고급형 즉석국수로서의 활용가치가 클 것으로 예상되며, 건강에 관심이 많은 소비층의 니즈에 적합한 고급 기능성 제품 제공으로 자사의 매출증대 기대
ㅇ 2023년 매출액 150,000,000원, 신규고용 2명 채용(예정)으로 지역결제활성화에 기대",,
21,고용노동부,2023,2023,2023년 제3차 사회적경제기업 사업개발비 지원사업,주식회사플라워럼프,박종배,337661556,,"5,000,000","2,800,000","1,200,000","1,000,000","교부신청액: 4,000,000","2,800,000","1,200,000","4,000,000",0,"○ 원예를 통해 취약계층에게 일상적인 건강과 삶의 질 향상
○ 원예치료로 정서적 결핍과 우울증 등 심리적 스트레스 해소","○ 3D 그래픽을 활용한 원예교육 영상을 개발하여 누구나 쉽게
화훼문화를 접할 수 있게 함",2023.11.01. ~ 2023.12.31.,해당사항없음,,해당 없음,해당 없음,"자산 : 112,571 부채 : 22,472","○ 매출과 고용 증가
- 2020년 사회적기업 사업개발비 지원 사업을 통해 개발한 비대면원예키트의 판매량 증가로
2020년부터 2022년까지 지속적으로 매출이 향상되고 있음
- 2021년 하반기부터 폐낙엽을 활용한 원예키트를 개발하여 2022년 282,000천원의 매출 중 절반에
가까운 47%의 점유율을 원예키트가 차지하고 있음
- 비대면원예키트, 폐낙엽키트 모두 제작된 영상을 보고 쉽게 따라할 수 있는 부분이 소비자로 하여금
원예키트 선택에 큰 영향을 미치고 있음
- 따라서 3D 그래픽과 모션그래픽을 활용한 원예교육자료, 식물관리법, 식재법을 고퀼리티로
제작한다면 국내 원예키트 시장의 점유율을 더욱 높일 수 있을 것으로 보임
○ 취약계층 대상 원예프로그램 확대
- 2020년부터 취약계층 대상 원예프로그램이 36회에서 2021년 84회, 2022년 99회로 증가하였음
- 이는 원예키트 개발 이후 원예교육 영상을 제공하여 공간 제약없이 누구나 쉽게 언제 어디서나
원예체험을 할 수 있도록 만든 영향이 큼
- 따라서 고퀼리티 교육영상을 제작한다면 취약계층에 대한 원예프로그램 진행 횟수가 더욱
늘어날 것으로 판단됨
- 사업계획 중 2023년 8월부터 원주상회와 함께 3D영상을 활용한 원예키트 제작 시연을 통해
청각장애인을 포함한 취약계층분들(약 200명)에게 원예프로그램을 제공하여 사회적가치를
높일 수 있을 것으로 판단됨",,
22,고용노동부,2023,2023,2023년도 전라북도 사회적경제기업 사업개발비 지원사업,유한회사하이하우징,민형선,,,"68,750,000","38,500,000","16,500,000","13,750,000","교부신청액: 55,000,000","38,500,000","16,500,000","55,000,000",0,"탄소섬유발열체를 이용한 탄소발열매트(싱글매트/더블매트) 제작
1. 폐기물이 많이 나오고 현실적으로 시공 접근이 힘든 주소지(무주소)가 나오지 않는 임시 거주 시설 등에 겨울철 난방 환경을 탄소난방으로 시공하는 대신, 탄소발열매트를 제작하여 공급을 목적으로 함.
2. 시공에 집중되어 있던 하이하우징의 매출을 제품 매출로 확대
(홈쇼핑 판매를 비롯한 온라인쇼핑몰 입점 및 SNS 타켓 마케팅으로 즉각적인 매출 향상 기대)","탄소섬유발열 매트 시제품 제작으로 취약 계층 동계 대비용 난방 물품 공급
1. 시공으로는 접근이 힘든 쪽방촌 및 무주소 거주자 등 긴급 난방을 물품으로 사용 가능
2. 시공의 비율이 높은 기업의 매출 판로처를 제품으로 확대, 기업 매출 성장 기대 효과

추진내용 : 탄소섬유발열매트(싱글매트+더블매트)제작
제품 제작으로 시공에 따른 비용 절감의 경제성 확보, 건설 폐기물 감소, CO2 저감, 현장 제작
자체 손실 예방의 친환경성, 공정을 간소화 할 수 있는 관리의 효율성을 기대할 수 있음",2023.04.01. ~ 2023.12.31.,전국,,"자부담 13,750,000 시제품 제작에 추가 소요되는 금액 중 일부를 자부담으로 20% 경비 부담.",화석연료 대신 친환경 다른 신재생 난방이 있다는 것을 전주를 비롯한 지역 사회 내에 현수막 광고 등 캠페인 홍보 마케팅에 활용,"2022년 재무제표 상 부채총계 _ 349,494,392","겨울철 난방비 폭탄 등으로 사회적으로 문제가 되고 있는 취약 계층의 화석연료(연탄, 등유 등)사용의 새로운 대안을 제시.
탄소중립을 실천하고 겨울철 취약 계층의 난방 문제에 해답을 제시.",,
